scenario_depot_id,hub_id,facility_name,facility_major_type_code,facility_major_type,address_or_municipality,longitude,latitude,depot_priority_rank,scenario_role,selection_rule,limitation
DEP_094,P31_13_0085,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-3-19,139.785974,35.615332,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_095,P31_13_0086,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-4-23,139.78514,35.614964,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_096,P31_13_0087,京神倉庫(株)　葛西支店,4,bonded_area_or_warehouse,江戸川区臨海町3-5-1,139.866917,35.647552,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_097,P31_13_0088,ケイヒン(株)　お台場埠頭,4,bonded_area_or_warehouse,江東区青海4-2-36,139.786597,35.616161,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_098,P31_13_0089,ケイヒン(株)　新お台場流通センター,4,bonded_area_or_warehouse,江東区青海4-4-19,139.784867,35.615344,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_099,P31_13_0090,ケイヒン(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.78573,35.610566,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_100,P31_13_0091,互興運輸(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785694,35.610828,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_101,P31_13_0092,相模運輸倉庫(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-2-48,139.78417,35.619101,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_102,P31_13_0093,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,江東区青海4-2-48,139.784119,35.619093,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_103,P31_13_0094,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,江東区青海4-3-2,139.782938,35.619093,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_104,P31_13_0095,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,江東区青海4-4-11,139.783183,35.617301,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_105,P31_13_0096,山九(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785563,35.610877,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_106,P31_13_0097,(株)三協　お台場,4,bonded_area_or_warehouse,江東区青海4-2-47,139.785522,35.6175,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_107,P31_13_0098,(株)三協　お台場,4,bonded_area_or_warehouse,江東区青海4-2-35,139.78784,35.614666,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_108,P31_13_0099,(株)三協　お台場,4,bonded_area_or_warehouse,江東区青海4-6-7,139.787303,35.61354,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_109,P31_13_0100,澁澤倉庫(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785683,35.610714,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_110,P31_13_0101,新日鐵住金(株)　東京製造所,4,bonded_area_or_warehouse,板橋区舟渡4-3-1,139.675997,35.792575,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_111,P31_13_0102,鈴江コーポレーション(株)お台場埠頭,4,bonded_area_or_warehouse,江東区青海4-2-47,139.785436,35.617526,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_112,P31_13_0103,鈴江コーポレーション(株)お台場埠頭,4,bonded_area_or_warehouse,江東区青海4-3-12,139.784485,35.617078,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_113,P31_13_0104,鈴江コーポレーション(株)お台場流通センター,4,bonded_area_or_warehouse,江東区青海4-5-12,139.786817,35.612893,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_114,P31_13_0105,鈴江コーポレーション(株)東京支店晴海,4,bonded_area_or_warehouse,中央区晴海4-4-3,139.78146,35.652402,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_115,P31_13_0106,鈴江コーポレーション(株)東京支店晴海,4,bonded_area_or_warehouse,中央区晴海4-5-16,139.781241,35.65282,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_116,P31_13_0107,鈴与(株)　葛西センター,4,bonded_area_or_warehouse,江戸川区臨海町3-5-1,139.867802,35.647165,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_117,P31_13_0108,(株)住友倉庫　東京支店お台場営業所,4,bonded_area_or_warehouse,江東区青海4-2-17,139.790179,35.611738,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_118,P31_13_0109,(株)住友倉庫　東京支店お台場営業所,4,bonded_area_or_warehouse,江東区青海4-6-16,139.788931,35.611496,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_119,P31_13_0110,(株)住友倉庫　東京支店お台場第2倉庫,4,bonded_area_or_warehouse,江東区青海4-5-15,139.787732,35.611626,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_120,P31_13_0111,(株)住友倉庫　東京支店ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785597,35.610697,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_121,P31_13_0112,センチュリー(株),4,bonded_area_or_warehouse,文京区千駄木1-23-6,139.760897,35.724982,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_122,P31_13_0113,大嘉倉庫(株),4,bonded_area_or_warehouse,中央区勝どき5-9-8,139.770579,35.656504,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_123,P31_13_0114,大東倉庫(株)　葛西営業所,4,bonded_area_or_warehouse,江戸川区臨海町3-5-1,139.86571,35.648016,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_124,P31_13_0115,(株)ダイトーコーポレーション　お台場青果埠頭倉庫,4,bonded_area_or_warehouse,江東区青海4-2-61,139.78301,35.62067,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_125,P31_13_0116,(株)ダイワコーポレーション　葛西営業所,4,bonded_area_or_warehouse,江戸川区臨海町3-5-1,139.865777,35.64799,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_126,P31_13_0117,月島倉庫(株),4,bonded_area_or_warehouse,中央区勝どき4-14-22,139.776316,35.655858,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_127,P31_13_0118,(株)辻野　豊海物流センター,4,bonded_area_or_warehouse,中央区豊海町10-15,139.767869,35.6532,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_128,P31_13_0119,ディー・エイチ・エル・ジャパン(株)　東京ディストリビューションセンター,4,bonded_area_or_warehouse,江東区新木場1-10-9,139.836652,35.644855,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_129,P31_13_0120,ティエヌティ通関サービス(株)　東京ロジスティクスセンター,4,bonded_area_or_warehouse,江東区新木場1-12ー10,139.835961,35.641218,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_130,P31_13_0121,東海海運(株)　有明セントラルステーション,4,bonded_area_or_warehouse,江東区青海4-3-7,139.783541,35.618304,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_131,P31_13_0122,東海海運(株)　有明セントラルステーション,4,bonded_area_or_warehouse,江東区青海4-3-9,139.784235,35.617505,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_132,P31_13_0123,東海海運(株)　有明セントラルステーション,4,bonded_area_or_warehouse,江東区青海4-4-18,139.784406,35.61589,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_133,P31_13_0124,東京国際埠頭(株)　お台場本館,4,bonded_area_or_warehouse,江東区青海4-2-62,139.781848,35.62204,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_134,P31_13_0125,東京国際埠頭(株)　お台場本館,4,bonded_area_or_warehouse,江東区青海4-1-4,139.781144,35.621468,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_135,P31_13_0126,東京国際埠頭(株)　お台場本館,4,bonded_area_or_warehouse,江東区青海4-4-6,139.782584,35.618051,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_136,P31_13_0127,東京国際埠頭(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785587,35.610874,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_137,P31_13_0128,東京食料センター(株),4,bonded_area_or_warehouse,江東区辰巳1-5-10,139.807726,35.653168,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_138,P31_13_0129,東京水産冷蔵(株)　豊海工場,4,bonded_area_or_warehouse,中央区豊海町11-1,139.769214,35.653219,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_139,P31_13_0130,東京製粉(株),4,bonded_area_or_warehouse,江東区扇橋2-10-3,139.815154,35.683976,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_140,P31_13_0131,東京豊海冷蔵(株)　豊海物流センター,4,bonded_area_or_warehouse,中央区豊海町13-9,139.769085,35.651604,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_141,P31_13_0132,東京木材埠頭(株)　15号地木材専門埠頭,4,bonded_area_or_warehouse,江東区若洲1-5-8,139.829637,35.624852,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_142,P31_13_0133,東都冷蔵(株),4,bonded_area_or_warehouse,足立区千住橋戸町96,139.800921,35.739682,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_143,P31_13_0134,東洋運輸倉庫(株)　若洲,4,bonded_area_or_warehouse,江東区若洲2-2-3,139.832607,35.628225,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_144,P31_13_0135,東洋埠頭(株)　東京支店,4,bonded_area_or_warehouse,中央区晴海4-9-3,139.780247,35.651519,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_145,P31_13_0136,東洋埠頭(株)　東京支店足立営業所,4,bonded_area_or_warehouse,足立区入谷六丁目2番11号,139.765533,35.80104,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_146,P31_13_0137,東洋埠頭(株)　豊洲営業所,4,bonded_area_or_warehouse,江東区青海3丁目地先,139.794347,35.597233,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_147,P31_13_0138,(株)巴商会ガスターミナル,4,bonded_area_or_warehouse,大田区大森南4-11-15,139.748998,35.56669,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_148,P31_13_0139,豊海東市冷蔵(株),4,bonded_area_or_warehouse,中央区豊海町12-6,139.770312,35.652204,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_149,P31_13_0140,豊海東都水産冷蔵(株),4,bonded_area_or_warehouse,中央区豊海町13-5,139.769349,35.651837,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_150,P31_13_0141,豊海東都水産冷蔵(株),4,bonded_area_or_warehouse,中央区豊海町11-9,139.76945,35.652738,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_151,P31_13_0142,豊海東都水産冷蔵(株),4,bonded_area_or_warehouse,中央区豊海町3-13,139.770915,35.653081,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_152,P31_13_0143,豊通物流(株)　東京物流センター,4,bonded_area_or_warehouse,江東区辰巳2-4-20,139.812657,35.653561,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_153,P31_13_0144,(株)日新　冷蔵倉庫営業所,4,bonded_area_or_warehouse,江東区辰巳2-3-15,139.814543,35.653198,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_154,P31_13_0145,(株)日新　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785526,35.611197,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_155,P31_13_0146,日通商事(株)　東京LSセンター,4,bonded_area_or_warehouse,江東区深川2-2-25,139.798455,35.674198,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_156,P31_13_0147,NSMコイルセンター(株),4,bonded_area_or_warehouse,江東区有明3-14-12,139.79818,35.628923,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_157,P31_13_0148,日鉄住金物流(株)　東京物流センター,4,bonded_area_or_warehouse,江東区有明3-14-7,139.797826,35.628094,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_158,P31_13_0149,日鉄住金物流(株)東京物流センター有明事業所,4,bonded_area_or_warehouse,江東区有明3-15-12,139.797946,35.624137,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_159,P31_13_0150,(株)日本シネアーツ社,4,bonded_area_or_warehouse,新宿区市谷本村町2-5,139.732205,35.690444,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_160,P31_13_0151,日本紙運輸倉庫(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785676,35.610636,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_161,P31_13_0152,日本通運(株)　大井国際輸送支店お台場国際貨物センター,4,bonded_area_or_warehouse,江東区青海4-6-14,139.788367,35.61241,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_162,P31_13_0153,日本通運(株)　大井国際輸送支店お台場国際貨物センター,4,bonded_area_or_warehouse,江東区青海4-5-15,139.788081,35.611197,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_163,P31_13_0154,日本通運(株)　大井国際輸送支店お台場国際貨物センター第二,4,bonded_area_or_warehouse,江東区青海4-2-22,139.789068,35.613208,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_164,P31_13_0155,日本通運(株)　大井国際輸送支店ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785562,35.611101,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_165,P31_13_0156,日本ロジステック(株)　辰巳センター,4,bonded_area_or_warehouse,江東区辰巳3-14-17,139.817596,35.644667,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_166,P31_13_0157,日本ロジステック(株)　若洲センター,4,bonded_area_or_warehouse,江東区若洲2-5-11,139.832814,35.626154,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_167,P31_13_0158,濃飛倉庫運輸(株)　葛西,4,bonded_area_or_warehouse,江戸川区臨海町3-5-1,139.866903,35.647543,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_168,P31_13_0159,フェデラルエクスプレスコーポレーション　新砂,4,bonded_area_or_warehouse,江東区新砂3-4-11,139.834895,35.66379,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_169,P31_13_0160,福井ダイヤモンド貿易,4,bonded_area_or_warehouse,渋谷区松濤1-28-8福井ビル内,139.694151,35.659454,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_170,P31_13_0161,富士港運(株)　お台場営業所,4,bonded_area_or_warehouse,江東区青海4-2-62,139.781885,35.621968,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_171,P31_13_0162,富士倉庫運輸(株)　塩浜営業所,4,bonded_area_or_warehouse,江東区塩浜2-5-6,139.804281,35.661515,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_172,P31_13_0163,(株)ホウスイ　豊海第一冷蔵庫,4,bonded_area_or_warehouse,中央区豊海町12-1,139.769756,35.652345,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_173,P31_13_0164,(株)ホウスイ　豊海第二冷蔵庫,4,bonded_area_or_warehouse,中央区豊海町9,139.767991,35.654263,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_174,P31_13_0165,(株)ホウスイ　豊海第三冷蔵庫,4,bonded_area_or_warehouse,中央区豊海町8-15,139.767699,35.654818,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_175,P31_13_0166,(株)ホウスイ　豊海第三冷蔵庫,4,bonded_area_or_warehouse,中央区豊海町8-19,139.767951,35.655139,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_176,P31_13_0167,(株)北冷　勝どき工場,4,bonded_area_or_warehouse,中央区勝どき5-11-14,139.771081,35.655625,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_177,P31_13_0168,(株)丸運　東雲,4,bonded_area_or_warehouse,江東区東雲2-5-25,139.799641,35.6404,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_178,P31_13_0169,丸全昭和運輸(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785533,35.610802,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_179,P31_13_0170,(株)マルハニチロ物流　豊海,4,bonded_area_or_warehouse,中央区豊海町15-14,139.768473,35.651236,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_180,P31_13_0171,(株)マルハニチロ物流　豊海,4,bonded_area_or_warehouse,中央区豊海町14-17,139.768162,35.652009,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_181,P31_13_0172,(株)マルハニチロ物流　豊海,4,bonded_area_or_warehouse,中央区豊海町14-25,139.768077,35.652399,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_182,P31_13_0173,三井倉庫(株)　辰巳,4,bonded_area_or_warehouse,江東区辰巳3-9-2,139.813334,35.642955,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_183,P31_13_0174,三井倉庫(株)　東京港,4,bonded_area_or_warehouse,江東区青海4-2-17,139.790157,35.611761,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_184,P31_13_0175,三井倉庫(株)　東京港,4,bonded_area_or_warehouse,江東区青海4-6-21,139.78946,35.610819,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_185,P31_13_0176,三井倉庫(株)　東京港,4,bonded_area_or_warehouse,江東区青海4-5-15,139.788049,35.611212,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_186,P31_13_0177,三井倉庫(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785596,35.610758,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_187,P31_13_0178,三菱倉庫(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-2-35、4-6-1,139.786815,35.614343,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_188,P31_13_0179,三菱倉庫(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-5-1,139.786069,35.613702,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_189,P31_13_0180,三菱倉庫(株)　佐賀町,4,bonded_area_or_warehouse,江東区佐賀1-16-1,139.79134,35.677087,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_190,P31_13_0181,三菱倉庫(株)　ワールド流通センター,4,bonded_area_or_warehouse,江東区青海3-2-17,139.785544,35.610758,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_191,P31_13_0182,望月海運(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-2-22,139.789084,35.613035,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_192,P31_13_0183,望月海運(株)　お台場,4,bonded_area_or_warehouse,江東区青海4-6-11,139.787775,35.613035,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_193,P31_13_0184,安田倉庫(株)　板橋営業所,4,bonded_area_or_warehouse,板橋区高島平6-1-7,139.648831,35.793641,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
DEP_194,P31_13_0185,ヤマトパッキングサービス(株)　東京,4,bonded_area_or_warehouse,江東区海辺8-4,139.820074,35.681026,2,eligible_depot_candidate,"mainland_tokyo_proxy == True and facility_major_type_code in {3,4,5}",Public logistics-facility proxy; not an observed operator depot.
