scenario_route_proxy_id,charger_condition,nearest_charger_distance_km
C025_V05_CHG_balanced_SPEED25_T480__S082_R03,balanced,0.7459682120426457
C025_V05_CHG_broad_SPEED25_T480__S082_R03,broad,0.7459682120426457
C025_V05_CHG_conservative_SPEED25_T480__S082_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S082_R04,balanced,0.7456747402892555
C025_V05_CHG_broad_SPEED25_T480__S082_R04,broad,0.7456747402892555
C025_V05_CHG_conservative_SPEED25_T480__S082_R04,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S082_R05,balanced,1.2248741346356355
C025_V05_CHG_broad_SPEED25_T480__S082_R05,broad,1.2248741346356355
C025_V05_CHG_conservative_SPEED25_T480__S082_R05,conservative,1.7444076342411805
C025_V01_CHG_balanced_SPEED25_T480__S083_R01,balanced,0.1217276985426093
C025_V01_CHG_broad_SPEED25_T480__S083_R01,broad,0.1217276985426093
C025_V01_CHG_conservative_SPEED25_T480__S083_R01,conservative,1.9699687391354936
C025_V03_CHG_balanced_SPEED25_T480__S083_R01,balanced,1.1215783796475018
C025_V03_CHG_broad_SPEED25_T480__S083_R01,broad,1.1215783796475018
C025_V03_CHG_conservative_SPEED25_T480__S083_R01,conservative,2.0409987949067707
C025_V03_CHG_balanced_SPEED25_T480__S083_R02,balanced,1.070661421235612
C025_V03_CHG_broad_SPEED25_T480__S083_R02,broad,1.070661421235612
C025_V03_CHG_conservative_SPEED25_T480__S083_R02,conservative,2.1420113131790264
C025_V03_CHG_balanced_SPEED25_T480__S083_R03,balanced,0.1217276985426093
C025_V03_CHG_broad_SPEED25_T480__S083_R03,broad,0.1217276985426093
C025_V03_CHG_conservative_SPEED25_T480__S083_R03,conservative,1.9699687391354936
C025_V05_CHG_balanced_SPEED25_T480__S083_R01,balanced,0.1217276985426093
C025_V05_CHG_broad_SPEED25_T480__S083_R01,broad,0.1217276985426093
C025_V05_CHG_conservative_SPEED25_T480__S083_R01,conservative,1.9699687391354936
C025_V05_CHG_balanced_SPEED25_T480__S083_R02,balanced,1.1215783796475018
C025_V05_CHG_broad_SPEED25_T480__S083_R02,broad,1.1215783796475018
C025_V05_CHG_conservative_SPEED25_T480__S083_R02,conservative,2.0409987949067707
C025_V05_CHG_balanced_SPEED25_T480__S083_R03,balanced,1.208737535018466
C025_V05_CHG_broad_SPEED25_T480__S083_R03,broad,1.208737535018466
C025_V05_CHG_conservative_SPEED25_T480__S083_R03,conservative,2.1420113131790264
C025_V05_CHG_balanced_SPEED25_T480__S083_R04,balanced,2.228928812629044
C025_V05_CHG_broad_SPEED25_T480__S083_R04,broad,2.228928812629044
C025_V05_CHG_conservative_SPEED25_T480__S083_R04,conservative,9.63964296283562
C025_V05_CHG_balanced_SPEED25_T480__S083_R05,balanced,0.4462940168429167
C025_V05_CHG_broad_SPEED25_T480__S083_R05,broad,0.4462940168429167
C025_V05_CHG_conservative_SPEED25_T480__S083_R05,conservative,7.879911817853003
C025_V01_CHG_balanced_SPEED25_T480__S084_R01,balanced,0.143648371358786
C025_V01_CHG_broad_SPEED25_T480__S084_R01,broad,0.143648371358786
C025_V01_CHG_conservative_SPEED25_T480__S084_R01,conservative,2.4916827668767896
C025_V03_CHG_balanced_SPEED25_T480__S084_R01,balanced,0.143648371358786
C025_V03_CHG_broad_SPEED25_T480__S084_R01,broad,0.143648371358786
C025_V03_CHG_conservative_SPEED25_T480__S084_R01,conservative,2.4916827668767896
C025_V03_CHG_balanced_SPEED25_T480__S084_R02,balanced,0.2205156314805898
C025_V03_CHG_broad_SPEED25_T480__S084_R02,broad,0.2205156314805898
C025_V03_CHG_conservative_SPEED25_T480__S084_R02,conservative,3.0709785022805836
C025_V03_CHG_balanced_SPEED25_T480__S084_R03,balanced,2.8278035297587483
C025_V03_CHG_broad_SPEED25_T480__S084_R03,broad,2.8278035297587483
C025_V03_CHG_conservative_SPEED25_T480__S084_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S084_R01,balanced,0.942165430256307
C025_V05_CHG_broad_SPEED25_T480__S084_R01,broad,0.942165430256307
C025_V05_CHG_conservative_SPEED25_T480__S084_R01,conservative,2.4916827668767896
C025_V05_CHG_balanced_SPEED25_T480__S084_R02,balanced,0.5632371125637676
C025_V05_CHG_broad_SPEED25_T480__S084_R02,broad,0.5632371125637676
C025_V05_CHG_conservative_SPEED25_T480__S084_R02,conservative,3.0709785022805836
C025_V05_CHG_balanced_SPEED25_T480__S084_R03,balanced,0.143648371358786
C025_V05_CHG_broad_SPEED25_T480__S084_R03,broad,0.143648371358786
C025_V05_CHG_conservative_SPEED25_T480__S084_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S084_R04,balanced,0.2205156314805898
C025_V05_CHG_broad_SPEED25_T480__S084_R04,broad,0.2205156314805898
C025_V05_CHG_conservative_SPEED25_T480__S084_R04,conservative,3.258046314623541
C025_V05_CHG_balanced_SPEED25_T480__S084_R05,balanced,2.8278035297587483
C025_V05_CHG_broad_SPEED25_T480__S084_R05,broad,2.8278035297587483
C025_V05_CHG_conservative_SPEED25_T480__S084_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S085_R01,balanced,0.5292907198304598
C025_V01_CHG_broad_SPEED25_T480__S085_R01,broad,0.5292907198304598
C025_V01_CHG_conservative_SPEED25_T480__S085_R01,conservative,2.7466729489480164
C025_V03_CHG_balanced_SPEED25_T480__S085_R01,balanced,1.0048641213410408
C025_V03_CHG_broad_SPEED25_T480__S085_R01,broad,1.0048641213410408
C025_V03_CHG_conservative_SPEED25_T480__S085_R01,conservative,3.0875648264281046
C025_V03_CHG_balanced_SPEED25_T480__S085_R02,balanced,0.5464125299898936
C025_V03_CHG_broad_SPEED25_T480__S085_R02,broad,0.5464125299898936
C025_V03_CHG_conservative_SPEED25_T480__S085_R02,conservative,2.7466729489480164
C025_V03_CHG_balanced_SPEED25_T480__S085_R03,balanced,0.5292907198304598
C025_V03_CHG_broad_SPEED25_T480__S085_R03,broad,0.5292907198304598
C025_V03_CHG_conservative_SPEED25_T480__S085_R03,conservative,2.845787982956924
C025_V05_CHG_balanced_SPEED25_T480__S085_R01,balanced,0.5464125299898936
C025_V05_CHG_broad_SPEED25_T480__S085_R01,broad,0.5464125299898936
C025_V05_CHG_conservative_SPEED25_T480__S085_R01,conservative,2.7466729489480164
C025_V05_CHG_balanced_SPEED25_T480__S085_R02,balanced,0.5292907198304598
C025_V05_CHG_broad_SPEED25_T480__S085_R02,broad,0.5292907198304598
C025_V05_CHG_conservative_SPEED25_T480__S085_R02,conservative,2.845787982956924
C025_V05_CHG_balanced_SPEED25_T480__S085_R03,balanced,1.5189319283086613
C025_V05_CHG_broad_SPEED25_T480__S085_R03,broad,1.5189319283086613
C025_V05_CHG_conservative_SPEED25_T480__S085_R03,conservative,3.0875648264281046
C025_V05_CHG_balanced_SPEED25_T480__S085_R04,balanced,2.8278035297587483
C025_V05_CHG_broad_SPEED25_T480__S085_R04,broad,2.8278035297587483
C025_V05_CHG_conservative_SPEED25_T480__S085_R04,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S085_R05,balanced,1.0048641213410408
C025_V05_CHG_broad_SPEED25_T480__S085_R05,broad,1.0048641213410408
C025_V05_CHG_conservative_SPEED25_T480__S085_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S086_R01,balanced,0.2323180486160757
C025_V01_CHG_broad_SPEED25_T480__S086_R01,broad,0.2323180486160757
C025_V01_CHG_conservative_SPEED25_T480__S086_R01,conservative,2.9298360539790345
C025_V03_CHG_balanced_SPEED25_T480__S086_R01,balanced,0.2323180486160757
C025_V03_CHG_broad_SPEED25_T480__S086_R01,broad,0.2323180486160757
C025_V03_CHG_conservative_SPEED25_T480__S086_R01,conservative,3.997484443603043
C025_V03_CHG_balanced_SPEED25_T480__S086_R02,balanced,0.9884729166256844
C025_V03_CHG_broad_SPEED25_T480__S086_R02,broad,0.9884729166256844
C025_V03_CHG_conservative_SPEED25_T480__S086_R02,conservative,2.9298360539790345
C025_V03_CHG_balanced_SPEED25_T480__S086_R03,balanced,0.8357263678125868
C025_V03_CHG_broad_SPEED25_T480__S086_R03,broad,0.8357263678125868
C025_V03_CHG_conservative_SPEED25_T480__S086_R03,conservative,3.4899978867887658
C025_V05_CHG_balanced_SPEED25_T480__S086_R01,balanced,0.6356501290029493
C025_V05_CHG_broad_SPEED25_T480__S086_R01,broad,0.6356501290029493
C025_V05_CHG_conservative_SPEED25_T480__S086_R01,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S086_R02,balanced,2.519897024892977
C025_V05_CHG_broad_SPEED25_T480__S086_R02,broad,2.519897024892977
C025_V05_CHG_conservative_SPEED25_T480__S086_R02,conservative,3.4899978867887658
C025_V05_CHG_balanced_SPEED25_T480__S086_R03,balanced,0.9884729166256844
C025_V05_CHG_broad_SPEED25_T480__S086_R03,broad,0.9884729166256844
C025_V05_CHG_conservative_SPEED25_T480__S086_R03,conservative,2.9298360539790345
C025_V05_CHG_balanced_SPEED25_T480__S086_R04,balanced,2.8278035297587483
C025_V05_CHG_broad_SPEED25_T480__S086_R04,broad,2.8278035297587483
C025_V05_CHG_conservative_SPEED25_T480__S086_R04,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S086_R05,balanced,0.2323180486160757
C025_V05_CHG_broad_SPEED25_T480__S086_R05,broad,0.2323180486160757
C025_V05_CHG_conservative_SPEED25_T480__S086_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S087_R01,balanced,0.4258739562534246
C025_V01_CHG_broad_SPEED25_T480__S087_R01,broad,0.4258739562534246
C025_V01_CHG_conservative_SPEED25_T480__S087_R01,conservative,1.5340423119891098
C025_V03_CHG_balanced_SPEED25_T480__S087_R01,balanced,0.4258739562534246
C025_V03_CHG_broad_SPEED25_T480__S087_R01,broad,0.4258739562534246
C025_V03_CHG_conservative_SPEED25_T480__S087_R01,conservative,2.689242976140375
C025_V03_CHG_balanced_SPEED25_T480__S087_R02,balanced,0.856995464822944
C025_V03_CHG_broad_SPEED25_T480__S087_R02,broad,0.856995464822944
C025_V03_CHG_conservative_SPEED25_T480__S087_R02,conservative,1.5340423119891098
C025_V03_CHG_balanced_SPEED25_T480__S087_R03,balanced,0.784690525637382
C025_V03_CHG_broad_SPEED25_T480__S087_R03,broad,0.784690525637382
C025_V03_CHG_conservative_SPEED25_T480__S087_R03,conservative,1.8062741910837812
C025_V05_CHG_balanced_SPEED25_T480__S087_R01,balanced,0.4258739562534246
C025_V05_CHG_broad_SPEED25_T480__S087_R01,broad,0.4258739562534246
C025_V05_CHG_conservative_SPEED25_T480__S087_R01,conservative,2.689242976140375
C025_V05_CHG_balanced_SPEED25_T480__S087_R02,balanced,1.4856794092426815
C025_V05_CHG_broad_SPEED25_T480__S087_R02,broad,1.4856794092426815
C025_V05_CHG_conservative_SPEED25_T480__S087_R02,conservative,1.5340423119891098
C025_V05_CHG_balanced_SPEED25_T480__S087_R03,balanced,0.784690525637382
C025_V05_CHG_broad_SPEED25_T480__S087_R03,broad,0.784690525637382
C025_V05_CHG_conservative_SPEED25_T480__S087_R03,conservative,5.9637509760609175
C025_V05_CHG_balanced_SPEED25_T480__S087_R04,balanced,0.856995464822944
C025_V05_CHG_broad_SPEED25_T480__S087_R04,broad,0.856995464822944
C025_V05_CHG_conservative_SPEED25_T480__S087_R04,conservative,1.6159023340118424
C025_V05_CHG_balanced_SPEED25_T480__S087_R05,balanced,0.8725366078528624
C025_V05_CHG_broad_SPEED25_T480__S087_R05,broad,0.8725366078528624
C025_V05_CHG_conservative_SPEED25_T480__S087_R05,conservative,1.8062741910837812
C025_V01_CHG_balanced_SPEED25_T480__S088_R01,balanced,0.47149492034831
C025_V01_CHG_broad_SPEED25_T480__S088_R01,broad,0.47149492034831
C025_V01_CHG_conservative_SPEED25_T480__S088_R01,conservative,0.7744312172826395
C025_V03_CHG_balanced_SPEED25_T480__S088_R01,balanced,0.5432509592642085
C025_V03_CHG_broad_SPEED25_T480__S088_R01,broad,0.5432509592642085
C025_V03_CHG_conservative_SPEED25_T480__S088_R01,conservative,0.7744312172826395
C025_V03_CHG_balanced_SPEED25_T480__S088_R02,balanced,0.5185098529277135
C025_V03_CHG_broad_SPEED25_T480__S088_R02,broad,0.5185098529277135
C025_V03_CHG_conservative_SPEED25_T480__S088_R02,conservative,1.3442267483953234
C025_V03_CHG_balanced_SPEED25_T480__S088_R03,balanced,0.47149492034831
C025_V03_CHG_broad_SPEED25_T480__S088_R03,broad,0.47149492034831
C025_V03_CHG_conservative_SPEED25_T480__S088_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S088_R01,balanced,0.5185098529277135
C025_V05_CHG_broad_SPEED25_T480__S088_R01,broad,0.5185098529277135
C025_V05_CHG_conservative_SPEED25_T480__S088_R01,conservative,1.4469118399338807
C025_V05_CHG_balanced_SPEED25_T480__S088_R02,balanced,0.5432509592642085
C025_V05_CHG_broad_SPEED25_T480__S088_R02,broad,0.5432509592642085
C025_V05_CHG_conservative_SPEED25_T480__S088_R02,conservative,0.7744312172826395
C025_V05_CHG_balanced_SPEED25_T480__S088_R03,balanced,0.47149492034831
C025_V05_CHG_broad_SPEED25_T480__S088_R03,broad,0.47149492034831
C025_V05_CHG_conservative_SPEED25_T480__S088_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S088_R04,balanced,1.1683169948482397
C025_V05_CHG_broad_SPEED25_T480__S088_R04,broad,1.1683169948482397
C025_V05_CHG_conservative_SPEED25_T480__S088_R04,conservative,1.3442267483953234
C025_V05_CHG_balanced_SPEED25_T480__S088_R05,balanced,1.4467722503165137
C025_V05_CHG_broad_SPEED25_T480__S088_R05,broad,1.4467722503165137
C025_V05_CHG_conservative_SPEED25_T480__S088_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S089_R01,balanced,0.2360904916428015
C025_V01_CHG_broad_SPEED25_T480__S089_R01,broad,0.2360904916428015
C025_V01_CHG_conservative_SPEED25_T480__S089_R01,conservative,0.2360904916428015
C025_V03_CHG_balanced_SPEED25_T480__S089_R01,balanced,0.3961059242955773
C025_V03_CHG_broad_SPEED25_T480__S089_R01,broad,0.3961059242955773
C025_V03_CHG_conservative_SPEED25_T480__S089_R01,conservative,0.3961059242955773
C025_V03_CHG_balanced_SPEED25_T480__S089_R02,balanced,0.2360904916428015
C025_V03_CHG_broad_SPEED25_T480__S089_R02,broad,0.2360904916428015
C025_V03_CHG_conservative_SPEED25_T480__S089_R02,conservative,0.2360904916428015
C025_V03_CHG_balanced_SPEED25_T480__S089_R03,balanced,0.2697296211981738
C025_V03_CHG_broad_SPEED25_T480__S089_R03,broad,0.2697296211981738
C025_V03_CHG_conservative_SPEED25_T480__S089_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S089_R01,balanced,0.3961059242955773
C025_V05_CHG_broad_SPEED25_T480__S089_R01,broad,0.3961059242955773
C025_V05_CHG_conservative_SPEED25_T480__S089_R01,conservative,0.3961059242955773
C025_V05_CHG_balanced_SPEED25_T480__S089_R02,balanced,0.2360904916428015
C025_V05_CHG_broad_SPEED25_T480__S089_R02,broad,0.2360904916428015
C025_V05_CHG_conservative_SPEED25_T480__S089_R02,conservative,0.2360904916428015
C025_V05_CHG_balanced_SPEED25_T480__S089_R03,balanced,0.2697296211981738
C025_V05_CHG_broad_SPEED25_T480__S089_R03,broad,0.2697296211981738
C025_V05_CHG_conservative_SPEED25_T480__S089_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S089_R04,balanced,1.5796745999666508
C025_V05_CHG_broad_SPEED25_T480__S089_R04,broad,1.5796745999666508
C025_V05_CHG_conservative_SPEED25_T480__S089_R04,conservative,2.610641053420488
C025_V05_CHG_balanced_SPEED25_T480__S089_R05,balanced,2.3596310515993664
C025_V05_CHG_broad_SPEED25_T480__S089_R05,broad,2.3596310515993664
C025_V05_CHG_conservative_SPEED25_T480__S089_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S090_R01,balanced,0.3161439050651855
C025_V01_CHG_broad_SPEED25_T480__S090_R01,broad,0.3161439050651855
C025_V01_CHG_conservative_SPEED25_T480__S090_R01,conservative,2.8664594265937016
C025_V03_CHG_balanced_SPEED25_T480__S090_R01,balanced,0.7187848212463342
C025_V03_CHG_broad_SPEED25_T480__S090_R01,broad,0.7187848212463342
C025_V03_CHG_conservative_SPEED25_T480__S090_R01,conservative,3.3370056383591846
C025_V03_CHG_balanced_SPEED25_T480__S090_R02,balanced,0.3161439050651855
C025_V03_CHG_broad_SPEED25_T480__S090_R02,broad,0.3161439050651855
C025_V03_CHG_conservative_SPEED25_T480__S090_R02,conservative,2.8664594265937016
C025_V03_CHG_balanced_SPEED25_T480__S090_R03,balanced,0.8603981948035799
C025_V03_CHG_broad_SPEED25_T480__S090_R03,broad,0.8603981948035799
C025_V03_CHG_conservative_SPEED25_T480__S090_R03,conservative,4.563986071389166
C025_V05_CHG_balanced_SPEED25_T480__S090_R01,balanced,0.3161439050651855
C025_V05_CHG_broad_SPEED25_T480__S090_R01,broad,0.3161439050651855
C025_V05_CHG_conservative_SPEED25_T480__S090_R01,conservative,3.023872439730116
C025_V05_CHG_balanced_SPEED25_T480__S090_R02,balanced,0.7187848212463342
C025_V05_CHG_broad_SPEED25_T480__S090_R02,broad,0.7187848212463342
C025_V05_CHG_conservative_SPEED25_T480__S090_R02,conservative,4.2085559281749445
C025_V05_CHG_balanced_SPEED25_T480__S090_R03,balanced,0.8603981948035799
C025_V05_CHG_broad_SPEED25_T480__S090_R03,broad,0.8603981948035799
C025_V05_CHG_conservative_SPEED25_T480__S090_R03,conservative,2.8664594265937016
C025_V05_CHG_balanced_SPEED25_T480__S090_R04,balanced,1.137845977904815
C025_V05_CHG_broad_SPEED25_T480__S090_R04,broad,1.137845977904815
C025_V05_CHG_conservative_SPEED25_T480__S090_R04,conservative,7.8008361558879
C025_V05_CHG_balanced_SPEED25_T480__S090_R05,balanced,1.4357507396311195
C025_V05_CHG_broad_SPEED25_T480__S090_R05,broad,1.4357507396311195
C025_V05_CHG_conservative_SPEED25_T480__S090_R05,conservative,3.3370056383591846
C025_V01_CHG_balanced_SPEED25_T480__S091_R01,balanced,0.2317865241815123
C025_V01_CHG_broad_SPEED25_T480__S091_R01,broad,0.2317865241815123
C025_V01_CHG_conservative_SPEED25_T480__S091_R01,conservative,1.1348670004677672
C025_V03_CHG_balanced_SPEED25_T480__S091_R01,balanced,0.3095165368663343
C025_V03_CHG_broad_SPEED25_T480__S091_R01,broad,0.3095165368663343
C025_V03_CHG_conservative_SPEED25_T480__S091_R01,conservative,3.818540643952062
C025_V03_CHG_balanced_SPEED25_T480__S091_R02,balanced,1.3394090074820617
C025_V03_CHG_broad_SPEED25_T480__S091_R02,broad,1.3394090074820617
C025_V03_CHG_conservative_SPEED25_T480__S091_R02,conservative,2.4764680221725084
C025_V03_CHG_balanced_SPEED25_T480__S091_R03,balanced,0.2317865241815123
C025_V03_CHG_broad_SPEED25_T480__S091_R03,broad,0.2317865241815123
C025_V03_CHG_conservative_SPEED25_T480__S091_R03,conservative,1.1348670004677672
C025_V05_CHG_balanced_SPEED25_T480__S091_R01,balanced,0.2317865241815123
C025_V05_CHG_broad_SPEED25_T480__S091_R01,broad,0.2317865241815123
C025_V05_CHG_conservative_SPEED25_T480__S091_R01,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S091_R02,balanced,0.3095165368663343
C025_V05_CHG_broad_SPEED25_T480__S091_R02,broad,0.3095165368663343
C025_V05_CHG_conservative_SPEED25_T480__S091_R02,conservative,3.818540643952062
C025_V05_CHG_balanced_SPEED25_T480__S091_R03,balanced,1.3394090074820617
C025_V05_CHG_broad_SPEED25_T480__S091_R03,broad,1.3394090074820617
C025_V05_CHG_conservative_SPEED25_T480__S091_R03,conservative,2.4764680221725084
C025_V05_CHG_balanced_SPEED25_T480__S091_R04,balanced,2.8278035297587483
C025_V05_CHG_broad_SPEED25_T480__S091_R04,broad,2.8278035297587483
C025_V05_CHG_conservative_SPEED25_T480__S091_R04,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S091_R05,balanced,1.1348670004677672
C025_V05_CHG_broad_SPEED25_T480__S091_R05,broad,1.1348670004677672
C025_V05_CHG_conservative_SPEED25_T480__S091_R05,conservative,1.1348670004677672
C025_V01_CHG_balanced_SPEED25_T480__S092_R01,balanced,0.4519767705796435
C025_V01_CHG_broad_SPEED25_T480__S092_R01,broad,0.4519767705796435
C025_V01_CHG_conservative_SPEED25_T480__S092_R01,conservative,3.748638929000691
C025_V03_CHG_balanced_SPEED25_T480__S092_R01,balanced,0.4519767705796435
C025_V03_CHG_broad_SPEED25_T480__S092_R01,broad,0.4519767705796435
C025_V03_CHG_conservative_SPEED25_T480__S092_R01,conservative,5.926449052806061
C025_V03_CHG_balanced_SPEED25_T480__S092_R02,balanced,1.132482968817916
C025_V03_CHG_broad_SPEED25_T480__S092_R02,broad,1.132482968817916
C025_V03_CHG_conservative_SPEED25_T480__S092_R02,conservative,3.748638929000691
C025_V03_CHG_balanced_SPEED25_T480__S092_R03,balanced,0.5703951898798353
C025_V03_CHG_broad_SPEED25_T480__S092_R03,broad,0.5703951898798353
C025_V03_CHG_conservative_SPEED25_T480__S092_R03,conservative,5.131527582290346
C025_V05_CHG_balanced_SPEED25_T480__S092_R01,balanced,0.5703951898798353
C025_V05_CHG_broad_SPEED25_T480__S092_R01,broad,0.5703951898798353
C025_V05_CHG_conservative_SPEED25_T480__S092_R01,conservative,5.131527582290346
C025_V05_CHG_balanced_SPEED25_T480__S092_R02,balanced,0.7394870936052922
C025_V05_CHG_broad_SPEED25_T480__S092_R02,broad,0.7394870936052922
C025_V05_CHG_conservative_SPEED25_T480__S092_R02,conservative,8.409265511820955
C025_V05_CHG_balanced_SPEED25_T480__S092_R03,balanced,1.132482968817916
C025_V05_CHG_broad_SPEED25_T480__S092_R03,broad,1.132482968817916
C025_V05_CHG_conservative_SPEED25_T480__S092_R03,conservative,3.748638929000691
C025_V05_CHG_balanced_SPEED25_T480__S092_R04,balanced,0.4519767705796435
C025_V05_CHG_broad_SPEED25_T480__S092_R04,broad,0.4519767705796435
C025_V05_CHG_conservative_SPEED25_T480__S092_R04,conservative,5.926449052806061
C025_V05_CHG_balanced_SPEED25_T480__S092_R05,balanced,1.7073751033738558
C025_V05_CHG_broad_SPEED25_T480__S092_R05,broad,1.7073751033738558
C025_V05_CHG_conservative_SPEED25_T480__S092_R05,conservative,5.3325808440260145
C025_V01_CHG_balanced_SPEED25_T480__S093_R01,balanced,0.0588840570830677
C025_V01_CHG_broad_SPEED25_T480__S093_R01,broad,0.0588840570830677
C025_V01_CHG_conservative_SPEED25_T480__S093_R01,conservative,0.5640795517092885
C025_V03_CHG_balanced_SPEED25_T480__S093_R01,balanced,0.5632371125637676
C025_V03_CHG_broad_SPEED25_T480__S093_R01,broad,0.5632371125637676
C025_V03_CHG_conservative_SPEED25_T480__S093_R01,conservative,3.0709785022805836
C025_V03_CHG_balanced_SPEED25_T480__S093_R02,balanced,0.0588840570830677
C025_V03_CHG_broad_SPEED25_T480__S093_R02,broad,0.0588840570830677
C025_V03_CHG_conservative_SPEED25_T480__S093_R02,conservative,2.0618977710230206
C025_V03_CHG_balanced_SPEED25_T480__S093_R03,balanced,0.5640795517092885
C025_V03_CHG_broad_SPEED25_T480__S093_R03,broad,0.5640795517092885
C025_V03_CHG_conservative_SPEED25_T480__S093_R03,conservative,0.5640795517092885
C025_V05_CHG_balanced_SPEED25_T480__S093_R01,balanced,0.5640795517092885
C025_V05_CHG_broad_SPEED25_T480__S093_R01,broad,0.5640795517092885
C025_V05_CHG_conservative_SPEED25_T480__S093_R01,conservative,0.5640795517092885
C025_V05_CHG_balanced_SPEED25_T480__S093_R02,balanced,0.5632371125637676
C025_V05_CHG_broad_SPEED25_T480__S093_R02,broad,0.5632371125637676
C025_V05_CHG_conservative_SPEED25_T480__S093_R02,conservative,3.0709785022805836
C025_V05_CHG_balanced_SPEED25_T480__S093_R03,balanced,2.7386956980653396
C025_V05_CHG_broad_SPEED25_T480__S093_R03,broad,2.7386956980653396
C025_V05_CHG_conservative_SPEED25_T480__S093_R03,conservative,3.997484443603043
C025_V05_CHG_balanced_SPEED25_T480__S093_R04,balanced,0.0588840570830677
C025_V05_CHG_broad_SPEED25_T480__S093_R04,broad,0.0588840570830677
C025_V05_CHG_conservative_SPEED25_T480__S093_R04,conservative,2.0618977710230206
C025_V05_CHG_balanced_SPEED25_T480__S093_R05,balanced,2.5598267634474157
C025_V05_CHG_broad_SPEED25_T480__S093_R05,broad,2.5598267634474157
C025_V05_CHG_conservative_SPEED25_T480__S093_R05,conservative,3.997484443603043
C025_V01_CHG_balanced_SPEED25_T480__S094_R01,balanced,0.656606415353884
C025_V01_CHG_broad_SPEED25_T480__S094_R01,broad,0.656606415353884
C025_V01_CHG_conservative_SPEED25_T480__S094_R01,conservative,2.619256409990337
C025_V03_CHG_balanced_SPEED25_T480__S094_R01,balanced,1.0041561793510048
C025_V03_CHG_broad_SPEED25_T480__S094_R01,broad,1.0041561793510048
C025_V03_CHG_conservative_SPEED25_T480__S094_R01,conservative,2.619256409990337
C025_V03_CHG_balanced_SPEED25_T480__S094_R02,balanced,0.656606415353884
C025_V03_CHG_broad_SPEED25_T480__S094_R02,broad,0.656606415353884
C025_V03_CHG_conservative_SPEED25_T480__S094_R02,conservative,3.1485972401411164
C025_V03_CHG_balanced_SPEED25_T480__S094_R03,balanced,1.7073751033738558
C025_V03_CHG_broad_SPEED25_T480__S094_R03,broad,1.7073751033738558
C025_V03_CHG_conservative_SPEED25_T480__S094_R03,conservative,4.625693487408289
C025_V05_CHG_balanced_SPEED25_T480__S094_R01,balanced,0.656606415353884
C025_V05_CHG_broad_SPEED25_T480__S094_R01,broad,0.656606415353884
C025_V05_CHG_conservative_SPEED25_T480__S094_R01,conservative,2.8664594265937016
C025_V05_CHG_balanced_SPEED25_T480__S094_R02,balanced,1.7073751033738558
C025_V05_CHG_broad_SPEED25_T480__S094_R02,broad,1.7073751033738558
C025_V05_CHG_conservative_SPEED25_T480__S094_R02,conservative,4.625693487408289
C025_V05_CHG_balanced_SPEED25_T480__S094_R03,balanced,0.6771529038812274
C025_V05_CHG_broad_SPEED25_T480__S094_R03,broad,0.6771529038812274
C025_V05_CHG_conservative_SPEED25_T480__S094_R03,conservative,5.150054899143531
C025_V05_CHG_balanced_SPEED25_T480__S094_R04,balanced,1.3018041967221106
C025_V05_CHG_broad_SPEED25_T480__S094_R04,broad,1.3018041967221106
C025_V05_CHG_conservative_SPEED25_T480__S094_R04,conservative,2.619256409990337
C025_V05_CHG_balanced_SPEED25_T480__S094_R05,balanced,1.7073751033738558
C025_V05_CHG_broad_SPEED25_T480__S094_R05,broad,1.7073751033738558
C025_V05_CHG_conservative_SPEED25_T480__S094_R05,conservative,7.255661707049751
C025_V01_CHG_balanced_SPEED25_T480__S095_R01,balanced,0.554236504455549
C025_V01_CHG_broad_SPEED25_T480__S095_R01,broad,0.554236504455549
C025_V01_CHG_conservative_SPEED25_T480__S095_R01,conservative,1.025308725912932
C025_V03_CHG_balanced_SPEED25_T480__S095_R01,balanced,0.5596719203990226
C025_V03_CHG_broad_SPEED25_T480__S095_R01,broad,0.5596719203990226
C025_V03_CHG_conservative_SPEED25_T480__S095_R01,conservative,1.025308725912932
C025_V03_CHG_balanced_SPEED25_T480__S095_R02,balanced,1.3141196544147984
